LED - 1cm,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent - Peak Equivalent to LED 90uW/cm^2/nm peak,,Florescent- 1cm,,Florescent- 1cm,,Florescent- 1cm,
Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance,Wavelength,Absolute Irradiance
761.071,0.17,761.071,-0.18,761.071,-0.02,761.071,0.01,761.071,0.23,761.071,-0.05,761.071,0.01
761.292,0.17,761.292,-0.17,761.292,-0.02,761.292,-0.03,761.292,0.24,761.292,-0.06,761.292,-0.01
761.513,0.17,761.513,-0.19,761.513,-0.01,761.513,-0.07,761.513,0.17,761.513,-0.09,761.513,-0.01
761.735,0.15,761.735,-0.14,761.735,0.07,761.735,-0.01,761.735,0.21,761.735,-0.1,761.735,-0.03
761.956,0.19,761.956,-0.08,761.956,0.1,761.956,0.05,761.956,0.25,761.956,-0.04,761.956,0.01
762.177,0.2,762.177,0.01,762.177,0.15,762.177,0.12,762.177,0.3,762.177,0.02,762.177,0.05
762.399,0.21,762.399,0.02,762.399,0.2,762.399,0.17,762.399,0.26,762.399,0.05,762.399,0.04
762.62,0.19,762.62,0.04,762.62,0.18,762.62,0.18,762.62,0.19,762.62,-0.02,762.62,0.04
762.841,0.18,762.841,0,762.841,0.17,762.841,0.15,762.841,0.1,762.841,-0.07,762.841,-0.02
763.062,0.17,763.062,0.04,763.062,0.14,763.062,0.13,763.062,0.11,763.062,-0.08,763.062,-0.04
763.283,0.19,763.283,0.02,763.283,0.07,763.283,0.07,763.283,0.01,763.283,-0.13,763.283,-0.07
763.505,0.18,763.505,0.06,763.505,0.11,763.505,0.05,763.505,0.06,763.505,-0.04,763.505,-0.05
763.726,0.17,763.726,0.06,763.726,0.08,763.726,0.1,763.726,0.11,763.726,0.03,763.726,-0.05
763.947,0.14,763.947,0.05,763.947,0.04,763.947,0.1,763.947,0.15,763.947,0.08,763.947,-0.08
764.168,0.12,764.168,0.04,764.168,-0.09,764.168,0.1,764.168,0.1,764.168,0.06,764.168,-0.05
764.389,0.1,764.389,0.04,764.389,-0.06,764.389,0.09,764.389,0.08,764.389,0.02,764.389,-0.03
764.61,0.14,764.61,0,764.61,-0.11,764.61,0.01,764.61,0.05,764.61,-0.08,764.61,-0.07
764.831,0.14,764.831,-0.1,764.831,-0.19,764.831,0,764.831,0.05,764.831,-0.03,764.831,-0.08
765.052,0.12,765.052,-0.11,765.052,-0.15,765.052,-0.02,765.052,0,765.052,0.07,765.052,-0.06
765.273,0.11,765.273,-0.13,765.273,-0.19,765.273,0,765.273,-0.05,765.273,0.12,765.273,-0.06
765.494,0.11,765.494,-0.13,765.494,-0.16,765.494,-0.04,765.494,-0.08,765.494,0.03,765.494,-0.13
765.715,0.13,765.715,-0.16,765.715,-0.15,765.715,-0.05,765.715,-0.09,765.715,0.05,765.715,-0.21
765.936,0.13,765.936,-0.11,765.936,-0.19,765.936,-0.06,765.936,-0.09,765.936,0.02,765.936,-0.17
766.157,0.13,766.157,-0.1,766.157,-0.15,766.157,-0.08,766.157,-0.18,766.157,-0.05,766.157,-0.12
766.378,0.14,766.378,-0.03,766.378,-0.05,766.378,-0.01,766.378,-0.13,766.378,-0.05,766.378,-0.12
766.599,0.14,766.599,0,766.599,0.07,766.599,0.07,766.599,0,766.599,0.08,766.599,-0.12
766.82,0.12,766.82,-0.09,766.82,-0.03,766.82,-0.06,766.82,-0.07,766.82,0,766.82,-0.19
767.04,0.12,767.04,-0.18,767.04,-0.03,767.04,-0.06,767.04,-0.11,767.04,0.05,767.04,-0.28
767.261,0.13,767.261,-0.02,767.261,0,767.261,-0.05,767.261,-0.09,767.261,-0.01,767.261,-0.25
767.482,0.14,767.482,0.04,767.482,0.03,767.482,0.01,767.482,-0.04,767.482,0.03,767.482,-0.29
767.703,0.2,767.703,0.03,767.703,0.09,767.703,0,767.703,0.02,767.703,-0.04,767.703,-0.29
767.924,0.19,767.924,-0.04,767.924,0.15,767.924,0,767.924,0,767.924,0.04,767.924,-0.23
768.144,0.21,768.144,-0.02,768.144,0.23,768.144,0.05,768.144,0.08,768.144,0.1,768.144,-0.15
768.365,0.19,768.365,-0.11,768.365,0.27,768.365,0.01,768.365,0.01,768.365,-0.01,768.365,-0.2
768.586,0.2,768.586,-0.08,768.586,0.29,768.586,0.1,768.586,0.14,768.586,0.07,768.586,-0.21
768.807,0.22,768.807,-0.13,768.807,0.25,768.807,0.03,768.807,0.06,768.807,0.07,768.807,-0.2
769.027,0.21,769.027,-0.15,769.027,0.21,769.027,0.02,769.027,0.01,769.027,-0.01,769.027,-0.16
769.248,0.2,769.248,-0.03,769.248,0.34,769.248,0.21,769.248,0.08,769.248,0.12,769.248,-0.07
769.469,0.2,769.469,0.02,769.469,0.31,769.469,0.21,769.469,0.1,769.469,0.09,769.469,-0.08
769.689,0.21,769.689,-0.07,769.689,0.29,769.689,0.18,769.689,0.09,769.689,0.14,769.689,-0.06
769.91,0.2,769.91,-0.1,769.91,0.22,769.91,0.2,769.91,0.08,769.91,0.06,769.91,-0.07
770.13,0.21,770.13,-0.1,770.13,0.26,770.13,0.25,770.13,0.12,770.13,0.14,770.13,-0.01
770.351,0.2,770.351,-0.08,770.351,0.22,770.351,0.26,770.351,0.18,770.351,0.2,770.351,0.03
770.572,0.21,770.572,0,770.572,0.22,770.572,0.3,770.572,0.16,770.572,0.17,770.572,0.09
770.792,0.2,770.792,0,770.792,0.24,770.792,0.33,770.792,0.16,770.792,0.22,770.792,0.18
771.013,0.21,771.013,-0.09,771.013,0.18,771.013,0.32,771.013,0.09,771.013,0.18,771.013,0.18
771.233,0.19,771.233,-0.12,771.233,0.2,771.233,0.34,771.233,0.1,771.233,0.2,771.233,0.21
771.454,0.19,771.454,-0.1,771.454,0.18,771.454,0.27,771.454,0.09,771.454,0.21,771.454,0.16
771.674,0.17,771.674,-0.14,771.674,0.11,771.674,0.27,771.674,0.04,771.674,0.18,771.674,0.15
771.895,0.19,771.895,-0.19,771.895,0.18,771.895,0.32,771.895,0.07,771.895,0.17,771.895,0.3
772.115,0.2,772.115,-0.17,772.115,0.17,772.115,0.32,772.115,0.03,772.115,0.24,772.115,0.24
772.335,0.18,772.335,-0.21,772.335,0.27,772.335,0.26,772.335,0.03,772.335,0.24,772.335,0.27
772.556,0.17,772.556,-0.25,772.556,0.16,772.556,0.15,772.556,-0.03,772.556,0.14,772.556,0.25
772.776,0.17,772.776,-0.23,772.776,0.18,772.776,0.23,772.776,-0.02,772.776,0.2,772.776,0.24
772.996,0.18,772.996,-0.32,772.996,0.13,772.996,0.17,772.996,-0.02,772.996,0.14,772.996,0.16
773.217,0.19,773.217,-0.32,773.217,0.18,773.217,0.23,773.217,0.05,773.217,0.2,773.217,0.15
773.437,0.2,773.437,-0.26,773.437,0.15,773.437,0.14,773.437,-0.02,773.437,0.1,773.437,0.12
773.657,0.21,773.657,-0.22,773.657,0.16,773.657,0.11,773.657,0.02,773.657,0.12,773.657,0.17
773.878,0.18,773.878,-0.23,773.878,0.13,773.878,0.15,773.878,0.01,773.878,0.12,773.878,0.11
774.098,0.15,774.098,-0.17,774.098,0.2,774.098,0.11,774.098,0.04,774.098,0.11,774.098,0.16
774.318,0.13,774.318,-0.22,774.318,0.1,774.318,-0.01,774.318,-0.01,774.318,0.08,774.318,0.05
774.538,0.13,774.538,-0.19,774.538,0.14,774.538,0.07,774.538,0.06,774.538,-0.02,774.538,0.15
774.759,0.12,774.759,-0.19,774.759,0.07,774.759,0.07,774.759,0.02,774.759,-0.02,774.759,0.14
774.979,0.14,774.979,-0.1,774.979,0.14,774.979,0.18,774.979,0.1,774.979,0.04,774.979,0.22
775.199,0.12,775.199,-0.18,775.199,0.11,775.199,0.13,775.199,0.05,775.199,-0.04,775.199,0.13
775.419,0.12,775.419,-0.15,775.419,0.11,775.419,0.21,775.419,0.04,775.419,-0.03,775.419,0.12
775.639,0.12,775.639,-0.16,775.639,-0.03,775.639,0.15,775.639,-0.02,775.639,-0.05,775.639,0.09
775.859,0.14,775.859,-0.16,775.859,0.01,775.859,0.17,775.859,0.04,775.859,0.08,775.859,0.12
776.079,0.15,776.079,-0.19,776.079,-0.06,776.079,0.2,776.079,0.01,776.079,-0.02,776.079,0.03
776.3,0.19,776.3,-0.19,776.3,0.02,776.3,0.16,776.3,0.02,776.3,-0.02,776.3,0.07
776.52,0.17,776.52,-0.32,776.52,-0.09,776.52,0.06,776.52,-0.07,776.52,-0.08,776.52,0
776.74,0.18,776.74,-0.24,776.74,-0.01,776.74,0.21,776.74,-0.01,776.74,-0.02,776.74,0.09
776.96,0.18,776.96,-0.3,776.96,-0.03,776.96,0.1,776.96,-0.03,776.96,-0.06,776.96,-0.06
777.18,0.2,777.18,-0.27,777.18,-0.03,777.18,0.08,777.18,0,777.18,-0.07,777.18,-0.08
777.4,0.21,777.4,-0.27,777.4,-0.05,777.4,0,777.4,-0.04,777.4,-0.05,777.4,-0.13
777.62,0.18,777.62,-0.25,777.62,-0.05,777.62,-0.01,777.62,-0.06,777.62,-0.1,777.62,-0.07
777.839,0.17,777.839,-0.28,777.839,-0.02,777.839,-0.09,777.839,-0.04,777.839,-0.08,777.839,-0.02
778.059,0.15,778.059,-0.25,778.059,0.05,778.059,-0.12,778.059,-0.04,778.059,-0.07,778.059,-0.04
778.279,0.14,778.279,-0.19,778.279,0.09,778.279,-0.11,778.279,-0.09,778.279,-0.07,778.279,-0.06
778.499,0.14,778.499,-0.18,778.499,0.11,778.499,-0.11,778.499,-0.02,778.499,0.02,778.499,0.05
778.719,0.13,778.719,-0.06,778.719,0.05,778.719,-0.07,778.719,-0.03,778.719,0.04,778.719,0.08
778.939,0.17,778.939,0.03,778.939,0.08,778.939,-0.01,778.939,0.08,778.939,0.05,778.939,0.07
779.159,0.19,779.159,0.01,779.159,0.09,779.159,-0.11,779.159,0.05,779.159,0.03,779.159,0.03
779.379,0.18,779.379,-0.03,779.379,0.11,779.379,-0.05,779.379,0,779.379,0.11,779.379,0.05
779.598,0.16,779.598,-0.05,779.598,0.07,779.598,-0.06,779.598,-0.02,779.598,0.1,779.598,0.05
779.818,0.18,779.818,-0.11,779.818,0.03,779.818,-0.02,779.818,-0.04,779.818,0.05,779.818,0.01
780.038,0.18,780.038,-0.07,780.038,0.06,780.038,0.04,780.038,0,780.038,0.04,780.038,0.05
780.258,0.15,780.258,0,780.258,0.08,780.258,0.01,780.258,-0.02,780.258,0.11,780.258,0.03
780.477,0.17,780.477,-0.01,780.477,0.03,780.477,0.01,780.477,-0.05,780.477,0.08,780.477,-0.03
780.697,0.18,780.697,-0.01,780.697,-0.05,780.697,0.05,780.697,0.04,780.697,0.03,780.697,-0.08
780.917,0.13,780.917,-0.03,780.917,-0.07,780.917,0.04,780.917,-0.03,780.917,0,780.917,-0.1
781.136,0.15,781.136,-0.18,781.136,-0.14,781.136,-0.04,781.136,0.03,781.136,-0.06,781.136,-0.13
781.356,0.13,781.356,-0.23,781.356,-0.12,781.356,0.02,781.356,0.02,781.356,-0.02,781.356,-0.08
781.576,0.16,781.576,-0.23,781.576,-0.17,781.576,0.08,781.576,-0.02,781.576,-0.05,781.576,-0.14
781.795,0.13,781.795,-0.21,781.795,-0.28,781.795,-0.03,781.795,-0.01,781.795,-0.14,781.795,-0.21
782.015,0.1,782.015,-0.23,782.015,-0.27,782.015,-0.08,782.015,-0.04,782.015,-0.12,782.015,-0.21
782.234,0.14,782.234,-0.23,782.234,-0.26,782.234,-0.16,782.234,-0.03,782.234,-0.11,782.234,-0.23
782.454,0.15,782.454,-0.25,782.454,-0.29,782.454,-0.25,782.454,0,782.454,-0.12,782.454,-0.27
782.673,0.15,782.673,-0.28,782.673,-0.38,782.673,-0.2,782.673,0.03,782.673,-0.18,782.673,-0.26
782.893,0.17,782.893,-0.22,782.893,-0.34,782.893,-0.1,782.893,0.1,782.893,-0.11,782.893,-0.18
783.112,0.17,783.112,-0.19,783.112,-0.18,783.112,-0.08,783.112,0.13,783.112,0,783.112,-0.12
783.332,0.18,783.332,-0.27,783.332,-0.23,783.332,-0.11,783.332,0.1,783.332,-0.11,783.332,-0.25
783.551,0.16,783.551,-0.18,783.551,-0.14,783.551,0.05,783.551,0.08,783.551,-0.06,783.551,-0.27
783.771,0.13,783.771,-0.16,783.771,-0.09,783.771,0.08,783.771,0.13,783.771,-0.02,783.771,-0.18
783.99,0.16,783.99,-0.15,783.99,-0.04,783.99,0.08,783.99,0.19,783.99,0.02,783.99,-0.18
784.21,0.18,784.21,-0.26,784.21,0,784.21,0.1,784.21,0.14,784.21,0.06,784.21,-0.14
784.429,0.18,784.429,-0.2,784.429,0.02,784.429,0.22,784.429,0.3,784.429,0.17,784.429,-0.07
784.648,0.18,784.648,-0.13,784.648,0.07,784.648,0.29,784.648,0.3,784.648,0.16,784.648,-0.05
784.868,0.18,784.868,-0.14,784.868,0.01,784.868,0.34,784.868,0.27,784.868,0.18,784.868,-0.09
785.087,0.16,785.087,-0.1,785.087,0.06,785.087,0.39,785.087,0.28,785.087,0.09,785.087,-0.17
785.306,0.13,785.306,-0.2,785.306,0.04,785.306,0.28,785.306,0.28,785.306,0.1,785.306,-0.17
785.526,0.18,785.526,-0.25,785.526,-0.05,785.526,0.28,785.526,0.29,785.526,0.05,785.526,-0.17
785.745,0.15,785.745,-0.16,785.745,-0.07,785.745,0.31,785.745,0.31,785.745,0.09,785.745,-0.09
785.964,0.19,785.964,-0.25,785.964,0,785.964,0.16,785.964,0.28,785.964,0.03,785.964,-0.08
786.183,0.17,786.183,-0.15,786.183,0,786.183,0.2,786.183,0.29,786.183,0.04,786.183,-0.11
786.402,0.19,786.402,-0.14,786.402,0.01,786.402,0.14,786.402,0.3,786.402,0,786.402,0
786.622,0.19,786.622,-0.07,786.622,-0.03,786.622,0.2,786.622,0.34,786.622,-0.07,786.622,0.03
786.841,0.21,786.841,-0.12,786.841,-0.07,786.841,0.11,786.841,0.21,786.841,-0.23,786.841,-0.12
787.06,0.2,787.06,-0.13,787.06,-0.07,787.06,0.14,787.06,0.23,787.06,-0.07,787.06,-0.04
787.279,0.18,787.279,-0.16,787.279,-0.06,787.279,0.14,787.279,0.22,787.279,-0.08,787.279,-0.08
787.498,0.15,787.498,-0.25,787.498,-0.15,787.498,0.05,787.498,0.14,787.498,-0.08,787.498,-0.05
787.717,0.22,787.717,-0.16,787.717,-0.15,787.717,0.08,787.717,0.16,787.717,-0.16,787.717,-0.09
787.936,0.23,787.936,-0.18,787.936,-0.12,787.936,0.07,787.936,0.02,787.936,-0.24,787.936,-0.12
788.155,0.21,788.155,-0.28,788.155,-0.02,788.155,0.05,788.155,0.04,788.155,-0.21,788.155,-0.16
788.375,0.21,788.375,-0.2,788.375,-0.06,788.375,0.03,788.375,0.05,788.375,-0.14,788.375,-0.08
788.594,0.17,788.594,-0.19,788.594,-0.09,788.594,0.05,788.594,0.07,788.594,-0.1,788.594,-0.08
788.813,0.16,788.813,-0.24,788.813,-0.05,788.813,0.06,788.813,0.04,788.813,-0.04,788.813,-0.14
789.032,0.16,789.032,-0.07,789.032,0.03,789.032,0.03,789.032,0.14,789.032,0.1,789.032,-0.02
789.25,0.18,789.25,-0.07,789.25,0.06,789.25,-0.01,789.25,0.08,789.25,0.12,789.25,0.06
789.469,0.18,789.469,-0.1,789.469,0.01,789.469,-0.07,789.469,0.07,789.469,-0.04,789.469,-0.04
789.688,0.2,789.688,-0.1,789.688,0.11,789.688,-0.07,789.688,0.02,789.688,0.07,789.688,0.04
789.907,0.2,789.907,-0.09,789.907,0.13,789.907,-0.08,789.907,0.06,789.907,0.16,789.907,-0.01
790.126,0.18,790.126,-0.21,790.126,0.09,790.126,-0.11,790.126,-0.03,790.126,0.18,790.126,-0.11
790.345,0.23,790.345,-0.31,790.345,0.04,790.345,-0.19,790.345,0.05,790.345,0.19,790.345,-0.16
790.564,0.16,790.564,-0.26,790.564,-0.09,790.564,-0.21,790.564,0.06,790.564,0.21,790.564,-0.15
790.783,0.15,790.783,-0.23,790.783,-0.14,790.783,-0.13,790.783,0.19,790.783,0.27,790.783,-0.16
791.002,0.11,791.002,-0.39,791.002,-0.25,791.002,-0.26,791.002,0.07,791.002,0.12,791.002,-0.23
791.22,0.14,791.22,-0.31,791.22,-0.29,791.22,-0.16,791.22,0.04,791.22,0.13,791.22,-0.19
791.439,0.12,791.439,-0.46,791.439,-0.28,791.439,-0.19,791.439,-0.09,791.439,0.09,791.439,-0.22
791.658,0.14,791.658,-0.38,791.658,-0.23,791.658,-0.1,791.658,-0.02,791.658,0.09,791.658,-0.12
791.877,0.17,791.877,-0.37,791.877,-0.25,791.877,-0.1,791.877,-0.18,791.877,0.09,791.877,-0.14
792.095,0.18,792.095,-0.36,792.095,-0.26,792.095,-0.16,792.095,-0.11,792.095,0.01,792.095,-0.07
792.314,0.12,792.314,-0.34,792.314,-0.17,792.314,-0.14,792.314,-0.14,792.314,0.02,792.314,0.01
792.533,0.14,792.533,-0.24,792.533,-0.14,792.533,-0.14,792.533,-0.11,792.533,-0.06,792.533,0.17
792.751,0.15,792.751,-0.18,792.751,-0.13,792.751,-0.07,792.751,-0.14,792.751,0.02,792.751,0.23
792.97,0.16,792.97,-0.14,792.97,0,792.97,-0.05,792.97,-0.07,792.97,0.02,792.97,0.28
793.189,0.17,793.189,-0.21,793.189,0.03,793.189,0.02,793.189,-0.19,793.189,-0.1,793.189,0.16
793.407,0.18,793.407,-0.15,793.407,0.09,793.407,0.08,793.407,-0.22,793.407,-0.06,793.407,0.12
793.626,0.17,793.626,-0.22,793.626,-0.01,793.626,-0.02,793.626,-0.27,793.626,-0.19,793.626,0.03
793.844,0.14,793.844,-0.11,793.844,-0.05,793.844,0.01,793.844,-0.21,793.844,-0.2,793.844,-0.03
794.063,0.15,794.063,-0.22,794.063,-0.16,794.063,-0.03,794.063,-0.21,794.063,-0.23,794.063,-0.19
794.282,0.16,794.282,-0.19,794.282,-0.11,794.282,0.01,794.282,-0.11,794.282,-0.16,794.282,-0.16
794.5,0.14,794.5,-0.12,794.5,-0.12,794.5,0.12,794.5,-0.19,794.5,-0.23,794.5,-0.29
794.719,0.15,794.719,-0.03,794.719,-0.1,794.719,0.19,794.719,-0.14,794.719,-0.19,794.719,-0.19
794.937,0.12,794.937,-0.07,794.937,-0.08,794.937,0.23,794.937,-0.06,794.937,-0.09,794.937,-0.16
795.155,0.13,795.155,-0.07,795.155,-0.1,795.155,0.11,795.155,-0.09,795.155,-0.13,795.155,-0.2
795.374,0.14,795.374,-0.12,795.374,-0.12,795.374,0.06,795.374,-0.24,795.374,-0.19,795.374,-0.28
795.592,0.18,795.592,-0.15,795.592,-0.19,795.592,-0.11,795.592,-0.4,795.592,-0.21,795.592,-0.28
795.811,0.16,795.811,-0.16,795.811,-0.18,795.811,-0.17,795.811,-0.44,795.811,-0.24,795.811,-0.31
796.029,0.17,796.029,-0.2,796.029,-0.2,796.029,-0.13,796.029,-0.4,796.029,-0.09,796.029,-0.25
796.247,0.14,796.247,-0.2,796.247,-0.09,796.247,-0.06,796.247,-0.36,796.247,-0.03,796.247,-0.17
796.466,0.15,796.466,-0.15,796.466,-0.01,796.466,-0.08,796.466,-0.33,796.466,0.06,796.466,-0.01
796.684,0.19,796.684,-0.27,796.684,-0.08,796.684,-0.13,796.684,-0.34,796.684,0,796.684,0
796.902,0.24,796.902,-0.29,796.902,-0.12,796.902,-0.14,796.902,-0.26,796.902,0.05,796.902,0.06
797.121,0.22,797.121,-0.36,797.121,-0.23,797.121,-0.2,797.121,-0.33,797.121,-0.05,797.121,-0.05
797.339,0.19,797.339,-0.34,797.339,-0.23,797.339,-0.19,797.339,-0.43,797.339,-0.07,797.339,-0.1
797.557,0.22,797.557,-0.27,797.557,-0.2,797.557,-0.09,797.557,-0.38,797.557,-0.04,797.557,0.01
797.776,0.21,797.776,-0.16,797.776,-0.21,797.776,0.06,797.776,-0.22,797.776,-0.01,797.776,0.11
797.994,0.18,797.994,-0.11,797.994,-0.13,797.994,0.26,797.994,-0.09,797.994,0.07,797.994,0.15
798.212,0.2,798.212,-0.09,798.212,-0.13,798.212,0.25,798.212,-0.04,798.212,0.04,798.212,0.3
798.43,0.17,798.43,-0.02,798.43,-0.07,798.43,0.15,798.43,0.02,798.43,-0.11,798.43,0.28
798.648,0.22,798.648,-0.09,798.648,-0.14,798.648,0.17,798.648,0.07,798.648,-0.09,798.648,0.28
798.866,0.22,798.866,-0.08,798.866,-0.14,798.866,0.18,798.866,0,798.866,-0.19,798.866,0.14
799.085,0.21,799.085,-0.1,799.085,-0.16,799.085,0.13,799.085,0.03,799.085,-0.14,799.085,0.18
799.303,0.21,799.303,0,799.303,-0.15,799.303,0.2,799.303,0.08,799.303,-0.01,799.303,0.19
799.521,0.2,799.521,-0.13,799.521,-0.16,799.521,0.11,799.521,0.06,799.521,-0.09,799.521,0.16
799.739,0.19,799.739,-0.24,799.739,-0.2,799.739,0.04,799.739,0.02,799.739,-0.15,799.739,0.11
799.957,0.19,799.957,-0.25,799.957,-0.2,799.957,0,799.957,0.04,799.957,-0.26,799.957,0.09
800.175,0.18,800.175,-0.13,800.175,-0.14,800.175,-0.08,800.175,0.07,800.175,-0.16,800.175,0.13
800.393,0.15,800.393,-0.11,800.393,-0.16,800.393,-0.12,800.393,0.05,800.393,-0.24,800.393,0.26
800.611,0.14,800.611,-0.16,800.611,-0.17,800.611,-0.16,800.611,0.17,800.611,-0.19,800.611,0.16
800.829,0.15,800.829,-0.15,800.829,-0.12,800.829,0.02,800.829,0.12,800.829,-0.15,800.829,0.15
801.047,0.12,801.047,-0.14,801.047,-0.14,801.047,-0.05,801.047,0.09,801.047,-0.19,801.047,0.08
801.265,0.09,801.265,-0.17,801.265,-0.09,801.265,0.02,801.265,0.16,801.265,-0.07,801.265,0.19
801.483,0.02,801.483,-0.04,801.483,-0.08,801.483,0.1,801.483,0.25,801.483,-0.04,801.483,0.2
801.701,0.01,801.701,-0.09,801.701,-0.19,801.701,-0.14,801.701,0.16,801.701,-0.17,801.701,0.04
801.918,0.03,801.918,0.09,801.918,-0.04,801.918,-0.01,801.918,0.18,801.918,-0.02,801.918,0.16
802.136,-0.01,802.136,0.34,802.136,0.05,802.136,0.07,802.136,0.37,802.136,0.02,802.136,0.27
802.354,0.03,802.354,0.29,802.354,0.13,802.354,0.09,802.354,0.34,802.354,0.13,802.354,0.21
802.572,0.04,802.572,0.15,802.572,0.15,802.572,0.14,802.572,0.29,802.572,0.11,802.572,0.17
802.79,0.05,802.79,0.08,802.79,0.14,802.79,0.03,802.79,0.28,802.79,0.2,802.79,0.1
803.008,0.05,803.008,0.11,803.008,0.17,803.008,0,803.008,0.14,803.008,0.13,803.008,0.06
803.225,0.02,803.225,0.08,803.225,0.15,803.225,-0.04,803.225,0.07,803.225,0.14,803.225,0.06
803.443,0.01,803.443,0.17,803.443,0.29,803.443,0.14,803.443,0.09,803.443,0.22,803.443,0.15
803.661,0.04,803.661,0.19,803.661,0.27,803.661,0.05,803.661,-0.01,803.661,0.16,803.661,0.17
803.879,0.06,803.879,-0.05,803.879,0.17,803.879,-0.06,803.879,-0.23,803.879,0.07,803.879,-0.01
804.096,0.11,804.096,-0.02,804.096,0.31,804.096,0.03,804.096,-0.22,804.096,0.1,804.096,0.12
804.314,0.15,804.314,-0.04,804.314,0.31,804.314,0.17,804.314,-0.05,804.314,0.17,804.314,0.06
804.532,0.12,804.532,-0.18,804.532,0.26,804.532,0.04,804.532,-0.18,804.532,0.14,804.532,-0.07
804.749,0.13,804.749,-0.17,804.749,0.09,804.749,0.05,804.749,-0.16,804.749,0.06,804.749,0
804.967,0.16,804.967,-0.12,804.967,-0.06,804.967,0,804.967,-0.28,804.967,0.01,804.967,-0.05
805.184,0.14,805.184,-0.1,805.184,-0.1,805.184,-0.03,805.184,-0.46,805.184,-0.07,805.184,-0.18
805.402,0.15,805.402,-0.02,805.402,-0.07,805.402,-0.02,805.402,-0.34,805.402,-0.04,805.402,-0.18
805.62,0.2,805.62,-0.01,805.62,-0.02,805.62,-0.06,805.62,-0.18,805.62,0.03,805.62,-0.11
805.837,0.15,805.837,0,805.837,-0.12,805.837,-0.24,805.837,-0.08,805.837,-0.07,805.837,-0.1
806.055,0.18,806.055,0.01,806.055,-0.11,806.055,-0.23,806.055,0.01,806.055,-0.02,806.055,-0.02
806.272,0.17,806.272,0.25,806.272,0.18,806.272,-0.08,806.272,0.21,806.272,0.08,806.272,0.2
806.49,0.2,806.49,0.16,806.49,0.06,806.49,-0.1,806.49,0.21,806.49,0.05,806.49,0.11
806.707,0.25,806.707,0.11,806.707,0.05,806.707,-0.19,806.707,0.22,806.707,0.16,806.707,0.19
806.924,0.25,806.924,0.08,806.924,0.01,806.924,-0.02,806.924,0.26,806.924,0.16,806.924,0.26
807.142,0.23,807.142,0.16,807.142,0.21,807.142,0.06,807.142,0.35,807.142,0.31,807.142,0.27
807.359,0.17,807.359,0.16,807.359,0.27,807.359,0.1,807.359,0.4,807.359,0.3,807.359,0.23
807.577,0.19,807.577,0.25,807.577,0.43,807.577,0.2,807.577,0.65,807.577,0.4,807.577,0.33
807.794,0.19,807.794,0.27,807.794,0.37,807.794,0.31,807.794,0.56,807.794,0.45,807.794,0.35
808.011,0.18,808.011,0.31,808.011,0.38,808.011,0.47,808.011,0.47,808.011,0.4,808.011,0.44
808.229,0.19,808.229,0.15,808.229,0.37,808.229,0.39,808.229,0.27,808.229,0.29,808.229,0.38
808.446,0.13,808.446,0,808.446,0.27,808.446,0.33,808.446,0.18,808.446,0.2,808.446,0.21
808.663,0.08,808.663,0.03,808.663,0.22,808.663,0.56,808.663,0.2,808.663,0.4,808.663,0.26
808.881,0.05,808.881,-0.09,808.881,0.27,808.881,0.53,808.881,0.11,808.881,0.33,808.881,0.34
809.098,0.05,809.098,0.08,809.098,0.26,809.098,0.57,809.098,0.12,809.098,0.21,809.098,0.46
809.315,0.03,809.315,0.08,809.315,0.34,809.315,0.47,809.315,0.08,809.315,0.26,809.315,0.47
809.532,0,809.532,0.02,809.532,0.35,809.532,0.49,809.532,0.09,809.532,0.3,809.532,0.47
809.75,0.04,809.75,-0.07,809.75,0.41,809.75,0.26,809.75,0.03,809.75,0.26,809.75,0.47
809.967,0.01,809.967,-0.08,809.967,0.33,809.967,0.35,809.967,0.04,809.967,0.26,809.967,0.52
810.184,-0.05,810.184,-0.2,810.184,0.3,810.184,0.26,810.184,0.1,810.184,0.17,810.184,0.54
810.401,0,810.401,-0.23,810.401,0.26,810.401,0.05,810.401,0.22,810.401,0.24,810.401,0.46
810.618,0.01,810.618,-0.18,810.618,0.1,810.618,0.11,810.618,0.16,810.618,0.19,810.618,0.3
810.835,0.04,810.835,-0.1,810.835,0.09,810.835,0.17,810.835,0.23,810.835,0.15,810.835,0.29
811.052,-0.03,811.052,-0.17,811.052,-0.09,811.052,-0.06,811.052,0.22,811.052,-0.1,811.052,0.12
811.27,-0.1,811.27,-0.23,811.27,-0.17,811.27,-0.04,811.27,0.19,811.27,-0.13,811.27,0.05
811.487,-0.08,811.487,-0.29,811.487,-0.1,811.487,-0.08,811.487,0.15,811.487,-0.15,811.487,-0.06
811.704,-0.12,811.704,-0.28,811.704,-0.21,811.704,-0.02,811.704,0.11,811.704,-0.29,811.704,-0.19
811.921,-0.11,811.921,-0.35,811.921,-0.4,811.921,-0.13,811.921,0.06,811.921,-0.49,811.921,-0.28
812.138,-0.1,812.138,-0.42,812.138,-0.47,812.138,0.12,812.138,0.11,812.138,-0.49,812.138,-0.29
